user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
4778815033,US,11,22,86,https://aapeus.com/,False,False,False,True,6,2,19338,327
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
1417300659,US,11,25,141,https://aape.jp/,False,False,False,True,3,17,61805,3752
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
248972346,US,9,23,16,https://hk.iteshop.com/s_it/b/Aape,False,False,True,True,4,5,189978,1918
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
5841159358,US,18,18,115,,False,False,False,False,1,297,265545,1288
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
7622544352,US,10,15,100,,False,False,False,False,66,90,99434,668
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
5783791274,US,17,28,145,http://roww.org/,False,False,False,False,24,4915,41054,1688
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
5761528077,US,14,19,114,,False,False,False,True,0,145,95540,1241
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
5555699247,US,20,11,150,,False,False,False,False,1,271,54243,1248
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
5951385086,US,7,12,29,http://youtube.com/jaychou,False,False,True,True,5,131,6382592,766
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
392407365,US,10,19,63,https://donate.roww.org/campaign/type-r-campaign/c330114,False,False,True,True,3,91,236642,763
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
9473172,US,8,9,147,https://youtu.be/BnL3XE1nyBk,False,False,True,False,19,394,16153664,667
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
2212872,US,6,9,0,http://www.mdnsonline.com/,False,False,True,False,0,630,4215524,6829
