user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
43945755790,US,10,7,16,,FALSE,TRUE,FALSE,FALSE,0,484,95,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
41777558263,US,10,8,16,,FALSE,FALSE,FALSE,FALSE,0,425,22,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
42008388686,US,9,2,55,,FALSE,TRUE,FALSE,FALSE,0,492,28,2
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
42090723900,US,11,3,12,,FALSE,TRUE,FALSE,FALSE,0,278,57,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
41616091662,US,6,2,43,,FALSE,TRUE,FALSE,FALSE,0,477,25,2
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
41536915521,US,12,1,140,,FALSE,FALSE,FALSE,FALSE,0,486,56,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
41233123630,US,9,1,30,,FALSE,FALSE,FALSE,FALSE,0,487,40,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
40995379792,US,7,10,41,,FALSE,FALSE,FALSE,FALSE,0,467,61,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
43798362037,US,15,12,37,,FALSE,TRUE,FALSE,FALSE,0,499,84,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
39485399545,US,10,9,77,,FALSE,TRUE,FALSE,FALSE,0,488,30,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
43635806866,US,9,2,31,,FALSE,TRUE,FALSE,FALSE,0,514,66,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
39453086656,US,15,8,18,,FALSE,FALSE,FALSE,FALSE,0,375,14,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
43784819106,US,11,14,0,,FALSE,TRUE,FALSE,FALSE,0,498,78,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
