label,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count,avg_comment,avg_like,avg_post_len,avg_#,avg_@,var_comment,var_like,var_post_len,var_#,var_@
1,13,21,75,1,0,0,1,1,17,1057,351603,261,575,23428,218,0,1,84626,71153693,34310,0,2
1,12,30,85,1,0,0,0,1,15,4,49467,1273,19,262,578,6,0,1663,21083,25752,23,0
1,11,29,58,0,0,0,0,0,36,9,98646,454,116,10056,32,0,0,7431,19711116,10085,1,0
1,16,29,82,0,0,0,0,0,6,425,1050,162,0,12,37,0,1,0,140,1216,0,0
1,7,18,66,0,0,0,0,0,1,2,60875,873,3,453,102,0,0,29,424840,99090,21,2
1,16,12,93,0,0,0,0,0,0,701,843,178,9,77,405,2,0,181,845,367374,6,2
1,9,4,84,1,0,0,1,0,0,121,856032,1356,184,14722,321,5,2,44894,84181345,44682,22,5
1,11,30,132,1,0,0,0,1,27,3446,29911,1160,1,37,468,10,0,19,363,22944,9,0
1,13,3,43,0,0,1,0,0,0,453,769,203,0,0,0,0,0,0,0,0,0,0
1,13,21,52,0,0,0,0,0,4,62,507080,652,86,25762,86,4,0,2057,107957396,2388,0,0
1,14,8,23,0,0,1,0,0,0,476,1487,533,0,0,0,0,0,0,0,0,0,0
1,11,13,29,0,0,1,0,0,0,139,358,691,0,0,0,0,0,0,0,0,0,0
1,10,13,115,1,0,0,1,1,9,808,1000446,5383,357,11902,98,1,0,33440,47610002,7471,1,0
1,6,18,71,1,0,0,0,0,0,868,11385,319,1,813,89,4,0,4,280990,2363,2,0
1,8,13,148,0,0,0,1,0,0,1025,1024804,579,401,37129,67,0,0,118647,478347397,7171,0,0
1,10,27,110,1,0,0,0,1,9,152,53954,1256,5,700,937,1,3,161,1065456,138735,4,2
1,17,11,139,1,0,0,0,1,0,155,4864,2195,0,27,583,1,1,0,392,137737,0,0
1,11,13,109,0,0,1,0,0,0,6227,2843,443,0,0,0,0,0,0,0,0,0,0
1,13,12,98,1,0,0,1,0,14,846,1486508,1196,1205,144152,162,0,0,1263720,-2147483648,31305,0,0
1,15,24,107,1,0,0,0,1,46,767,67493,1877,128,1211,253,0,0,43763,5675740,12210,3,0
1,11,13,150,1,0,0,1,1,2,1901,266620,2056,17,4108,301,1,0,214,2816704,183412,5,0
1,19,21,144,1,0,0,1,1,0,2173,10981914,7590,152,8039,367,3,0,69068,23875708,44936,0,0
1,10,30,141,1,0,0,0,1,23,1773,108964,3957,6,589,472,14,0,126,557927,116012,113,0
1,15,18,79,1,0,1,0,0,0,686,143400,134,0,0,0,0,0,0,0,0,0,0
1,11,4,0,1,0,0,1,1,2,490,1353800,241,1243,202540,173,0,0,2538681,-2147483648,40652,0,0
1,11,13,115,1,0,0,0,1,9,2894,3885,524,1,33,147,2,0,13,1315,14510,36,0
1,11,14,69,1,0,0,0,1,17,781,209361,2050,38,3847,75,3,0,946,10094493,6987,2,0
1,12,15,129,1,0,0,1,0,0,1579,552178,66,104,7098,97,0,0,9876,13362752,9606,0,0
1,16,25,149,1,0,0,0,0,18,220,65231,1560,29,1336,960,22,0,353,325536,379890,28,0
1,18,17,122,1,0,0,0,1,21,1845,109151,3835,6,1109,67,0,1,231,1505446,11647,0,1
1,10,14,150,1,0,0,1,0,10,939,1429699,2313,321,6852,203,0,0,74680,24795861,51968,0,0
1,12,6,66,1,0,0,1,1,33,15,1013669,8510,135,16978,213,0,0,21190,145079082,36190,0,0
1,11,13,142,0,0,0,0,0,8,2078,1020,3599,1,40,108,4,1,2,345,9294,10,15
1,12,22,93,1,0,0,0,1,2,64,5343,258,0,77,273,10,0,1,720,12323,34,0
1,11,19,7,0,0,1,0,0,0,938,2210,214,0,0,0,0,0,0,0,0,0,0
1,10,10,88,0,0,0,0,0,3,1299,1508,2108,5,37,428,27,0,24,148,5476,49,0
1,15,24,0,0,0,1,0,0,0,186,380,103,0,0,0,0,0,0,0,0,0,0
1,13,28,123,1,0,0,1,0,25,4199,575250,2502,331,17919,116,0,1,161469,142244405,6116,0,4
1,9,10,90,1,0,0,0,1,10,423,1909,797,1,14,607,23,0,2,54,33268,64,0
1,14,15,150,1,0,0,0,1,4,1489,1728,682,2,35,522,4,1,12,200,167275,111,1
1,13,8,19,0,0,1,0,0,0,618,428,1,0,0,0,0,0,0,0,0,0,0
1,23,18,131,1,0,1,0,0,0,143,1132000,9873,0,0,0,0,0,0,0,0,0,0
1,11,11,144,0,0,1,0,0,0,15,474117,7971,0,0,0,0,0,0,0,0,0,0
1,11,5,78,1,0,0,1,0,5,2649,1180083,914,208,19765,57,0,0,63401,146799034,4657,2,0
1,16,17,62,1,0,0,1,1,25,3133,1686576,5434,62,3753,281,1,2,6798,24501171,109628,38,6
1,10,3,66,0,0,0,0,1,0,984,265703,1166,60,8130,39,1,0,1221,18197733,731,1,0
1,13,16,124,1,0,0,1,0,6,120,490293,708,189,19334,94,2,0,19545,63892454,7057,2,2
1,12,12,59,1,0,0,1,0,1,413,17105829,5071,917,137791,267,0,0,2876360,-2147483648,97731,2,0
1,9,14,51,1,0,0,1,1,0,1,1064836,431,265,20069,128,0,0,190155,416254265,19641,1,1
1,9,8,117,0,0,0,0,1,7,582,4727,933,4,117,312,30,0,14,1081,517,0,0
1,7,8,97,1,0,0,1,0,44,2218,24457700,3170,1102,134310,162,1,0,627326,-2147483648,44774,0,0
1,12,13,134,1,0,0,1,1,16,5087,108371,1155,53,1281,90,0,0,581,332446,4028,1,1
1,20,12,84,1,0,0,1,0,9,4,166683,506,21,1744,72,0,1,4367,2074374,1337,0,0
1,12,23,72,1,0,0,1,0,11,3856,9978484,940,522,89432,320,1,0,419643,-2147483648,90170,2,0
1,11,16,115,0,0,0,0,1,115,7412,114049,28342,0,14,256,1,0,0,321,9619,0,0
1,11,12,5,0,0,0,0,0,1,257,239,104,0,16,12,0,0,2,34,196,0,0
1,16,15,134,0,0,1,0,0,0,366,282820,8081,0,0,0,0,0,0,0,0,0,0
1,17,20,70,1,0,0,0,1,34,124,10598,3200,0,7,635,5,0,0,23,219817,18,3
1,23,16,65,1,0,0,1,0,17,381,464095,15644,72,6629,507,9,11,4191,10522851,3968,8,24
1,14,15,74,1,0,0,0,1,5,1060,131229,11132,225,5164,276,3,3,177390,3763406,39046,8,17
1,8,13,49,1,0,0,1,1,7,3297,19820838,10910,764,157208,125,2,1,2045067,-2147483648,23777,29,9
1,12,17,0,0,0,1,0,0,0,1131,285,1296,0,0,0,0,0,0,0,0,0,0
1,17,25,146,1,0,0,1,1,7,98,641566,5853,9,266,76,0,0,171,115951,15066,0,0
1,8,16,27,1,0,0,1,1,4,356,14453075,3562,1000,67725,53,0,1,835845,1006244363,2164,0,2
1,10,14,62,0,0,0,1,0,4,1814,925697,3102,35,2706,235,0,7,2514,17205144,30086,2,45
1,15,24,80,1,0,0,0,1,2,77,261998,4646,7,528,261,8,0,279,252850,61924,27,0
1,8,9,78,1,0,0,1,1,10,82,211575,4621,375,462,392,4,0,1220881,148368,27887,4,1
1,17,23,142,1,0,0,1,1,44,179,612432,15292,5,625,141,2,0,118,613364,1189,2,0
1,9,5,115,1,0,0,1,0,6,242,3269456,270,2431,155927,56,0,0,1400610,-2147483648,1701,0,0
1,11,12,148,1,0,0,1,1,11,4657,1025318,8499,63,3488,246,2,3,25417,10916876,55041,6,11
1,17,19,130,1,0,0,1,0,13,2433,531645,2930,7,1113,195,0,5,66,2443425,9842,1,10
1,12,13,5,0,0,0,0,0,0,1234,141588,2876,31,4561,122,7,0,883,10496577,1853,7,0
1,10,30,145,1,0,0,0,1,33,314,401917,1578,17,161,779,0,0,953,19754,92986,0,0
1,10,14,149,1,0,0,0,1,9,2,300611,1261,0,178,458,0,0,2,36114,18845,0,0
1,12,12,83,1,0,0,0,1,19,159,705592,1711,148,466,340,0,0,408233,857673,11847,0,0
1,14,24,95,0,0,0,0,1,19,103,18519,369,1,359,403,5,2,8,39413,43588,0,0
1,19,0,23,0,0,0,0,0,41,471,67264,2972,14,502,8,0,0,182,151599,164,0,0
1,7,13,51,1,0,0,1,0,10,1359,653513,203,55,9052,357,0,1,2920,77173477,83570,0,36
1,11,11,134,1,0,0,1,1,4,412,743759,1396,129,11820,168,1,2,2602,17249000,20998,3,14
1,11,17,20,1,0,0,1,1,11,1851,357842,3802,855,2522,615,7,3,2070634,2170629,106380,15,10
1,15,7,55,1,0,0,1,1,17,791,1011023,4510,5,113,210,0,0,83,7694,4787,0,0
1,9,9,63,1,0,0,1,1,15,14,3408145,1836,1451,17216,397,5,0,828720,257209151,44070,23,0
1,18,15,142,1,0,0,0,1,12,7506,7517,414,0,11,838,7,0,0,263,135364,22,0
1,12,13,29,0,0,0,1,0,97,1400,577686,2694,48,7045,133,2,2,1570,16628406,16220,4,15
1,17,9,0,1,0,0,1,0,0,4,37527687,1113,8346,1457440,120,8,0,371142134,-2147483648,8265,14,0
1,16,19,24,1,0,0,1,1,11,6,9931824,2223,1020,253001,150,5,0,1210568,-2147483648,3283,2,0
1,17,18,141,1,0,0,1,1,16,654,289832,5062,409,4271,397,5,3,406034,20651459,192755,24,18
1,7,13,19,0,0,1,0,0,0,96,228,300,0,0,0,0,0,0,0,0,0,0
1,13,14,33,1,0,0,1,0,2,1863,6277219,1913,303,46084,69,0,0,201534,-2147483648,31492,0,0
1,9,27,63,1,0,1,0,0,0,56,766060,145,0,0,0,0,0,0,0,0,0,0
1,13,13,111,0,0,0,1,0,5,612,829147,855,849,25011,56,0,0,10997773,1763055605,1257,0,0
1,18,15,84,0,0,1,0,0,0,377,388,29,0,0,0,0,0,0,0,0,0,0
1,19,21,123,0,0,1,0,0,0,2085,303,741,0,0,0,0,0,0,0,0,0,0
1,12,26,148,1,0,1,0,0,0,259,1569701,3168,0,0,0,0,0,0,0,0,0,0
1,9,9,110,1,0,0,1,1,16,728,31439,615,8,279,408,0,1,28,11576,50141,0,0
1,16,27,101,0,0,1,0,0,0,176,2465,5196,0,0,0,0,0,0,0,0,0,0
1,14,24,126,1,0,0,1,1,18,17,155258,1228,4,188,423,0,0,45,34248,14246,0,1
1,8,18,114,1,0,1,1,0,0,106,256814,2503,0,0,0,0,0,0,0,0,0,0
1,19,11,65,0,0,0,1,1,2,694,491251,1257,178,17338,308,0,1,22270,83220773,158733,1,3
1,10,10,79,1,0,0,0,0,3,207,39998,855,229,2778,112,1,0,41635,4797657,12987,1,2
1,10,23,86,1,0,1,0,0,0,1,119264,410,0,0,0,0,0,0,0,0,0,0
1,10,10,0,0,0,0,0,0,0,228,716,76,6,35,26,0,0,51,76,632,0,0
1,8,14,106,1,0,0,1,1,28,2138,515447,1524,67,12444,301,0,0,5033,67808428,133809,1,0
1,12,25,146,1,0,0,1,1,19,1302,196886,760,62,5645,541,2,0,2676,6605931,233779,7,1
1,20,12,48,1,0,0,1,1,6,992,377324,694,56,6909,320,0,1,4252,60145387,95496,3,5
1,13,13,64,1,0,0,0,1,0,32,9873,18,16,1032,101,2,0,541,697404,7608,5,0
1,22,24,142,1,0,0,0,1,0,33,565431,4396,174,11342,147,4,0,33275,39432579,2317,2,0
1,8,17,147,1,0,0,0,1,27,2387,16857,542,2,169,535,26,0,6,3940,339,6,0
1,18,19,0,0,0,0,0,0,2,557,975,21,1,39,49,1,0,6,126,3313,3,0
1,9,10,138,1,0,0,1,0,30,335,26210352,263,1128,146721,82,0,0,168885,-2147483648,5317,1,0
1,11,22,131,1,0,1,0,0,0,317,35263,2472,0,0,0,0,0,0,0,0,0,0
1,14,8,0,0,0,0,0,0,0,560,482,602,1,16,194,4,0,7,35,7127,9,0
1,19,9,129,1,0,1,0,0,0,657,739,379,0,0,0,0,0,0,0,0,0,0
1,10,13,68,1,0,0,1,0,8,1399,11361364,2566,597,172548,127,0,1,210999,-2147483648,23658,0,2
1,7,11,150,0,0,0,0,0,15,905,695,800,4,42,103,4,0,19,341,2893,13,2
1,18,17,124,1,0,0,0,1,7,3528,47644,3033,3,131,707,23,1,15,6103,111828,25,0
1,21,0,139,0,0,0,0,1,1,5484,50277,10423,0,64,847,10,5,0,2221,46795,46,1
1,14,15,81,0,0,0,0,1,0,46,1953,201,0,103,259,7,2,3,2455,17101,28,1
1,14,29,19,0,0,0,0,1,0,3229,31790,2098,3,1009,592,22,2,55,347208,98729,145,2
1,16,12,64,0,0,0,0,0,1,993,776,1189,0,21,65,4,0,0,64,686,3,0
1,20,15,0,0,0,1,0,0,0,769,476,403,0,0,0,0,0,0,0,0,0,0
1,11,12,149,1,0,0,0,1,7,13,1624,1357,0,6,267,2,0,0,16,19369,0,0
1,19,19,117,0,0,1,0,0,0,1710,18547,7447,0,0,0,0,0,0,0,0,0,0
1,13,15,140,1,0,0,0,0,0,54,120,259,0,13,130,6,0,0,36,23583,3,0
1,9,11,89,1,0,0,0,1,3,1654,5294,937,6,70,765,20,0,87,7176,18549,6,0
1,9,29,125,1,0,0,0,0,115,88,24942,15858,2,11,471,1,1,2,79,105627,0,2
1,11,12,145,1,0,0,0,1,61,3333,5557,1367,21,115,465,5,0,348,2605,50559,7,0
1,11,16,149,0,0,1,0,0,0,33,8833,4052,0,0,0,0,0,0,0,0,0,0
1,19,20,135,0,0,0,0,1,2,45,4108,57,5,748,486,24,1,18,69350,60922,94,9
1,9,10,45,1,0,0,1,0,9,191,53359531,1138,24172,1882087,97,0,0,1552844192,-2147483648,9724,0,1
1,14,15,2,0,0,0,1,1,2,1,3722962,1234,224,53630,364,3,15,108882,-2147483648,72347,4,284
1,16,27,71,1,0,0,0,0,3,101,220899,1288,39,10641,16,0,0,2318,33965067,460,0,0
1,15,23,125,1,0,0,0,1,37,298,100791,3083,17,125,1039,22,3,89,872,42034,21,0
1,15,16,94,0,0,0,1,0,0,308,1236472,825,1251,65677,73,0,0,472247,177779345,13372,1,0
1,19,27,130,1,0,0,0,1,25,967,2629,583,0,21,579,7,1,0,116,122153,13,5
1,11,12,117,1,0,0,1,0,40,1001,57853,977,86,1369,456,5,0,10005,821087,61955,8,0
1,13,10,146,1,0,0,0,1,47,5,209873,3556,36,905,812,7,0,1308,551931,170649,3,0
1,8,14,22,0,0,0,0,0,4,459,315,81,3,25,25,0,0,14,86,1106,0,0
1,7,3,65,1,0,0,0,1,1,17,313110,802,298,18171,101,5,0,34029,29011101,1140,1,0
1,11,5,148,0,0,1,0,0,0,396,449,474,0,0,0,0,0,0,0,0,0,0
1,18,20,89,1,0,0,0,1,15,463,5762,1144,1,31,1172,6,0,1,243,425680,18,0
1,19,19,17,1,0,0,0,1,6,730,1338,74,11,241,200,1,0,221,10964,79416,7,0
1,13,17,82,1,0,0,0,0,6,1667,2167,667,7,233,225,7,0,50,6384,11519,2,1
1,11,12,84,1,0,0,0,0,14,876,178906,1064,484,15671,742,0,3,70394,94523991,162736,0,64
1,18,23,135,1,0,0,1,1,12,3121,20978412,2054,5353,603657,337,0,3,36250079,-2147483648,143881,3,90
1,16,17,63,1,0,0,1,1,4,134,2256822,1375,1122,82558,167,0,0,1572419,-2147483648,23534,0,0
1,14,7,135,1,0,0,0,0,27,4005,16957,1005,2,379,286,1,1,41,115611,144257,5,1
1,12,13,43,1,0,0,1,0,54,802,4587473,1778,844,110520,397,0,1,1997636,-2147483648,124129,2,1
1,10,8,22,1,0,0,1,0,5,206,643211,494,106,13683,67,0,0,7916,64757793,9697,0,0
1,6,4,129,1,0,0,0,0,10,1577,8734,56,11,903,112,0,1,57,293785,36691,1,6
1,12,13,43,0,0,0,1,1,14,0,291291,348,147,11025,155,0,0,19483,24673105,87678,0,0
1,14,22,68,1,0,0,1,1,8,892,2745012,472,508,103800,120,0,0,445258,-2147483648,19837,0,2
1,12,4,52,1,0,0,1,1,10,1,927604,12655,95,9000,297,0,0,17786,37252721,12726,5,0
1,10,15,19,1,0,0,1,1,2,1044,195647,757,367,15051,924,1,0,198407,166265377,544281,5,0
1,12,26,134,1,0,0,0,0,9,1,195722,428,12,3421,841,4,1,454,5338014,111203,1,0
1,12,12,130,1,0,0,0,1,21,3,201542,2552,4,354,120,0,1,290,152348,2248,0,0
1,12,18,128,1,0,0,0,0,26,706,67060,793,94,1244,1042,0,1,2680,352737,656942,8,2
1,13,21,75,1,0,0,1,1,17,1057,351603,261,575,23428,218,0,1,84626,71153693,34310,0,2
1,12,30,85,1,0,0,0,1,15,4,49468,1273,19,262,578,6,0,1663,21083,25752,23,0
1,11,29,58,0,0,0,0,0,36,9,98632,454,116,10056,32,0,0,7431,19711116,10085,1,0
1,16,29,82,0,0,0,0,0,6,425,1049,162,0,12,37,0,1,0,140,1216,0,0
1,7,18,66,0,0,0,0,0,1,2,60875,873,3,453,102,0,0,29,424840,99090,21,2
1,16,12,93,0,0,0,0,0,0,701,843,178,9,77,405,2,0,181,845,367374,6,2
1,9,4,84,1,0,0,1,0,0,121,856052,1356,184,14722,321,5,2,44894,84181345,44682,22,5
1,11,30,132,1,0,0,0,1,27,3446,29915,1160,1,37,468,10,0,19,363,22944,9,0
1,13,21,52,0,0,0,0,0,4,62,507134,652,86,25762,86,4,0,2057,107957396,2388,0,0
1,14,8,23,0,0,1,0,0,0,476,1487,533,0,0,0,0,0,0,0,0,0,0
1,11,13,29,0,0,1,0,0,0,139,358,691,0,0,0,0,0,0,0,0,0,0
1,10,13,115,1,0,0,1,1,9,808,1000450,5383,357,11902,98,1,0,33440,47610002,7471,1,0
1,6,18,71,1,0,0,0,0,0,868,11385,319,1,813,89,4,0,4,280990,2363,2,0
1,8,13,148,0,0,0,1,0,0,1026,1024789,579,401,37129,67,0,0,118647,478347397,7171,0,0
1,10,27,110,1,0,0,0,1,9,152,53958,1256,5,700,937,1,3,161,1065456,138735,4,2
1,17,11,139,1,0,0,0,1,0,155,4864,2196,0,27,583,1,1,0,392,137737,0,0
1,11,13,109,0,0,0,0,0,7,6231,2844,444,0,0,0,0,0,0,0,0,0,0
1,13,12,98,1,0,0,1,0,14,846,1486727,1196,1205,144152,162,0,0,1263720,-2147483648,31305,0,0
1,15,24,107,1,0,0,0,1,46,767,67519,1877,128,1211,253,0,0,43763,5675740,12210,3,0
1,11,13,150,1,0,0,1,1,2,1901,266619,2056,17,4108,301,1,0,214,2816704,183412,5,0
1,19,21,144,1,0,0,1,1,0,2173,10981780,7590,152,8039,367,3,0,69068,23875708,44936,0,0
1,10,30,141,1,0,0,0,1,23,1774,108997,3957,6,589,472,14,0,126,557927,116012,113,0
1,15,18,79,1,0,1,0,0,0,686,143393,134,0,0,0,0,0,0,0,0,0,0
1,11,4,0,1,0,0,1,1,2,490,1353793,241,1243,202540,173,0,0,2538681,-2147483648,40652,0,0
1,11,13,115,1,0,0,0,1,9,2894,3885,524,1,33,147,2,0,13,1315,14510,36,0
1,11,14,69,1,0,0,0,1,17,781,209325,2051,38,3847,75,3,0,946,10094493,6987,2,0
1,12,15,129,1,0,0,1,0,0,1579,552184,66,104,7098,97,0,0,9876,13362752,9606,0,0
1,16,25,149,1,0,0,0,0,18,220,65236,1560,29,1336,960,22,0,353,325536,379890,28,0
1,18,17,122,1,0,0,0,1,21,1845,109152,3835,6,1109,67,0,1,231,1505446,11647,0,1
1,10,14,150,1,0,0,1,0,10,939,1430083,2313,321,6852,203,0,0,74680,24795861,51968,0,0
1,12,6,66,1,0,0,1,1,33,15,1013706,8511,135,16978,213,0,0,21190,145079082,36190,0,0
1,11,13,142,0,0,0,0,0,8,2079,1020,3599,1,40,108,4,1,2,345,9294,10,15
1,12,22,93,1,0,0,0,1,2,64,5343,258,0,77,273,10,0,1,720,12323,34,0
1,11,19,7,0,0,1,0,0,0,938,2210,214,0,0,0,0,0,0,0,0,0,0
1,10,10,88,0,0,0,0,0,3,1299,1508,2108,5,37,428,27,0,24,148,5476,49,0
1,15,24,0,0,0,1,0,0,0,186,380,103,0,0,0,0,0,0,0,0,0,0
1,13,28,123,1,0,0,1,0,25,4199,575234,2502,331,17919,116,0,1,161469,142244405,6116,0,4
1,9,10,90,1,0,0,0,1,10,423,1908,797,1,14,607,23,0,2,54,33268,64,0
1,14,15,150,1,0,0,0,1,4,1489,1728,682,2,35,522,4,1,12,200,167275,111,1
1,13,8,19,0,0,1,0,0,0,618,428,1,0,0,0,0,0,0,0,0,0,0
1,23,18,131,1,0,1,0,0,0,144,1131980,9876,0,0,0,0,0,0,0,0,0,0
1,11,11,144,0,0,1,0,0,0,15,474102,7974,0,0,0,0,0,0,0,0,0,0
1,11,5,78,1,0,0,1,0,5,2649,1180165,914,208,19765,57,0,0,63401,146799034,4657,2,0
1,16,17,62,1,0,0,1,1,25,3134,1686626,5435,62,3753,281,1,2,6798,24501171,109628,38,6
1,10,3,66,0,0,0,0,1,0,986,265709,1166,60,8130,39,1,0,1221,18197733,731,1,0
1,13,16,124,1,0,0,1,0,6,120,490216,708,189,19334,94,2,0,19545,63892454,7057,2,2
1,12,12,59,1,0,0,1,0,1,413,17106943,5072,917,137791,267,0,0,2876360,-2147483648,97731,2,0
1,9,14,51,1,0,0,1,1,0,1,1064926,431,265,20069,128,0,0,190155,416254265,19641,1,1
1,9,8,117,0,0,0,0,1,7,582,4726,934,4,117,312,30,0,14,1081,517,0,0
1,7,8,97,1,0,0,1,0,44,2218,24458932,3170,1102,134310,162,1,0,627326,-2147483648,44774,0,0
1,12,13,134,1,0,0,1,1,16,5088,108374,1155,53,1281,90,0,0,581,332446,4028,1,1
1,20,12,84,1,0,0,1,0,9,4,166669,506,21,1744,72,0,1,4367,2074374,1337,0,0
1,12,23,72,1,0,0,1,0,11,3856,9979425,940,522,89432,320,1,0,419643,-2147483648,90170,2,0
1,11,16,115,0,0,0,0,1,115,7412,114068,28342,0,14,256,1,0,0,321,9619,0,0
1,11,12,5,0,0,0,0,0,1,257,239,104,0,16,12,0,0,2,34,196,0,0
1,16,15,134,0,0,1,0,0,0,366,282811,8081,0,0,0,0,0,0,0,0,0,0
1,17,20,70,1,0,0,0,1,34,124,10591,3200,0,7,635,5,0,0,23,219817,18,3
1,23,16,65,1,0,0,1,0,17,381,464138,15644,72,6629,507,9,11,4191,10522851,3968,8,24
1,14,15,74,1,0,0,0,1,5,1060,131232,11132,225,5164,276,3,3,177390,3763406,39046,8,17
1,8,13,49,1,0,0,1,1,7,3298,19822505,10910,764,157208,125,2,1,2045067,-2147483648,23777,29,9
1,12,17,0,0,0,1,0,0,0,1131,285,1296,0,0,0,0,0,0,0,0,0,0
1,17,25,146,1,0,0,1,1,7,98,641564,5857,9,266,76,0,0,171,115951,15066,0,0
1,8,16,27,1,0,0,1,1,4,356,14453409,3562,1000,67725,53,0,1,835845,1006244363,2164,0,2
1,15,24,80,1,0,0,0,1,2,77,262006,4647,7,528,261,8,0,279,252850,61924,27,0
1,8,9,78,1,0,0,1,1,10,82,211620,4621,375,462,392,4,0,1220881,148368,27887,4,1
1,17,23,142,1,0,0,1,1,44,179,612468,15292,5,625,141,2,0,118,613364,1189,2,0
1,9,5,115,1,0,0,1,0,6,242,3269546,270,2431,155927,56,0,0,1400610,-2147483648,1701,0,0
1,11,12,148,1,0,0,1,1,11,4657,1025313,8499,63,3488,246,2,3,25417,10916876,55041,6,11
1,17,19,130,1,0,0,1,0,13,2435,531644,2929,7,1113,195,0,5,66,2443425,9842,1,10
1,12,13,5,0,0,0,0,0,0,1234,141590,2876,31,4561,122,7,0,883,10496577,1853,7,0
1,10,30,145,1,0,0,0,1,33,314,401944,1578,17,161,779,0,0,953,19754,92986,0,0
1,10,14,149,1,0,0,0,1,9,2,300619,1266,0,178,458,0,0,2,36114,18845,0,0
1,12,12,83,1,0,0,0,1,19,159,705596,1713,148,466,340,0,0,408233,857673,11847,0,0
1,14,24,95,0,0,0,0,1,19,103,18519,369,1,359,403,5,2,8,39413,43588,0,0
1,19,0,23,0,0,0,0,0,41,471,67271,2972,14,502,8,0,0,182,151599,164,0,0
1,7,13,51,1,0,0,1,0,10,1359,653525,203,55,9052,357,0,1,2920,77173477,83570,0,36
1,11,11,134,1,0,0,1,1,4,412,743751,1396,129,11820,168,1,2,2602,17249000,20998,3,14
1,11,17,20,1,0,0,1,1,11,1850,357855,3802,855,2522,615,7,3,2070634,2170629,106380,15,10
1,15,7,55,1,0,0,1,1,17,791,1011012,4510,5,113,210,0,0,83,7694,4787,0,0
1,9,9,63,1,0,0,1,1,15,14,3408289,1838,1451,17216,397,5,0,828720,257209151,44070,23,0
1,18,15,142,1,0,0,0,1,12,7506,7516,414,0,11,838,7,0,0,263,135364,22,0
1,12,13,29,0,0,0,1,0,97,1400,577686,2694,48,7045,133,2,2,1570,16628406,16220,4,15
1,17,9,0,1,0,0,1,0,0,4,37530465,1113,8346,1457440,120,8,0,371142134,-2147483648,8265,14,0
1,16,19,24,1,0,0,1,1,11,6,9932067,2223,1020,253001,150,5,0,1210568,-2147483648,3283,2,0
1,17,18,141,1,0,0,1,1,16,654,289835,5062,409,4271,397,5,3,406034,20651459,192755,24,18
1,7,13,19,0,0,1,0,0,0,96,228,300,0,0,0,0,0,0,0,0,0,0
1,13,14,32,1,0,0,1,0,2,1864,6277333,1913,303,46084,69,0,0,201534,-2147483648,31492,0,0
1,9,27,63,1,0,1,0,0,0,56,765998,146,0,0,0,0,0,0,0,0,0,0
1,13,13,111,0,0,0,1,0,5,612,829133,855,849,25011,56,0,0,10997773,1763055605,1257,0,0
1,18,15,84,0,0,1,0,0,0,377,388,29,0,0,0,0,0,0,0,0,0,0
1,19,21,123,0,0,1,0,0,0,2085,303,741,0,0,0,0,0,0,0,0,0,0
1,12,26,148,1,0,1,0,0,0,259,1569760,3168,0,0,0,0,0,0,0,0,0,0
1,9,9,110,1,0,0,1,1,16,728,31440,615,8,279,408,0,1,28,11576,50141,0,0
1,16,27,101,0,0,1,0,0,0,176,2465,5196,0,0,0,0,0,0,0,0,0,0
1,14,24,126,1,0,0,1,1,18,17,155261,1229,4,188,423,0,0,45,34248,14246,0,1
1,8,18,114,1,0,1,1,0,0,106,256801,2503,0,0,0,0,0,0,0,0,0,0
1,19,11,65,0,0,0,1,1,2,694,491243,1258,178,17338,308,0,1,22270,83220773,158733,1,3
1,10,10,79,1,0,0,0,0,3,207,39998,855,229,2778,112,1,0,41635,4797657,12987,1,2
1,10,23,86,1,0,1,0,0,0,1,119261,410,0,0,0,0,0,0,0,0,0,0
1,10,10,0,0,0,0,0,0,0,228,716,76,6,35,26,0,0,51,76,632,0,0
1,8,14,106,1,0,0,1,1,28,2138,515447,1524,67,12444,301,0,0,5033,67808428,133809,1,0
1,12,25,146,1,0,0,1,1,19,1302,196885,760,62,5645,541,2,0,2676,6605931,233779,7,1
1,20,12,48,1,0,0,1,1,6,992,377291,694,56,6909,320,0,1,4252,60145387,95496,3,5
1,13,13,64,1,0,0,0,1,0,32,9873,18,16,1032,101,2,0,541,697404,7608,5,0
1,22,24,142,1,0,0,0,1,0,33,565427,4396,174,11342,147,4,0,33275,39432579,2317,2,0
1,8,17,147,1,0,0,0,1,27,2386,16855,543,2,169,535,26,0,6,3940,339,6,0
1,18,19,0,0,0,0,0,0,2,557,975,21,1,39,49,1,0,6,126,3313,3,0
1,9,10,138,1,0,0,1,0,30,335,26211069,263,1128,146721,82,0,0,168885,-2147483648,5317,1,0
1,11,22,131,1,0,1,0,0,0,317,35262,2472,0,0,0,0,0,0,0,0,0,0
1,14,8,0,0,0,0,0,0,0,560,483,602,1,16,194,4,0,7,35,7127,9,0
1,19,9,129,1,0,1,0,0,0,657,739,379,0,0,0,0,0,0,0,0,0,0
1,10,13,68,1,0,0,1,0,8,1399,11361776,2566,597,172548,127,0,1,210999,-2147483648,23658,0,2
1,7,11,150,0,0,0,0,0,15,905,695,800,4,42,103,4,0,19,341,2893,13,2
1,18,17,124,1,0,0,0,1,7,3528,47645,3033,3,131,707,23,1,15,6103,111828,25,0
